region,DATA_TYPE,indicator,year,value,pred
Veneto,GROWTHRATET,Growth rate (per thousand inhabitant),2078,-2.0,1
Veneto,GROWTHRATET,Growth rate (per thousand inhabitant),2079,-2.1,1
Veneto,GROWTHRATET,Growth rate (per thousand inhabitant),2080,-2.1,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2024,7.1,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2025,6.8,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2026,6.6,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2027,6.5,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2028,6.4,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2029,6.2,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2030,6.1,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2031,6.0,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2032,5.9,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2033,5.7,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2034,5.7,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2035,5.7,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2036,5.7,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2037,5.7,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2038,5.7,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2039,5.7,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2040,5.7,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2041,5.7,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2042,5.7,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2043,5.7,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2044,5.7,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2045,5.7,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2046,5.7,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2047,5.8,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2048,5.8,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2049,5.8,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2050,5.8,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2051,5.8,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2052,5.8,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2053,5.9,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2054,5.9,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2055,5.9,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2056,6.0,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2057,6.0,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2058,6.0,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2059,6.1,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2060,6.1,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2061,6.1,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2062,6.2,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2063,6.2,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2064,6.2,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2065,6.3,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2066,6.3,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2067,6.3,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2068,6.4,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2069,6.4,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2070,6.4,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2071,6.4,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2072,6.5,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2073,6.5,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2074,6.5,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2075,6.5,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2076,6.6,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2077,6.6,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2078,6.6,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2079,6.7,1
Veneto,IMMABRRATE,Immigration rate from abroad (per thousand inhabitant),2080,6.7,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2024,5.6,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2025,5.6,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2026,5.6,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2027,5.6,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2028,5.6,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2029,5.6,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2030,5.6,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2031,5.6,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2032,5.5,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2033,5.5,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2034,5.5,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2035,5.5,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2036,5.5,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2037,5.5,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2038,5.5,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2039,5.4,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2040,5.4,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2041,5.4,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2042,5.3,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2043,5.3,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2044,5.3,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2045,5.2,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2046,5.2,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2047,5.1,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2048,5.1,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2049,5.1,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2050,5.0,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2051,5.0,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2052,5.0,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2053,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2054,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2055,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2056,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2057,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2058,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2059,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2060,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2061,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2062,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2063,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2064,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2065,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2066,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2067,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2068,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2069,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2070,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2071,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2072,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2073,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2074,4.9,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2075,4.8,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2076,4.8,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2077,4.8,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2078,4.8,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2079,4.8,1
Veneto,IMMINTRATE,Internal immigration rate (per thousand inhabitant),2080,4.8,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2002,83.8,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2003,83.8,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2004,84.4,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2005,84.4,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2006,84.7,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2007,84.6,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2008,84.7,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2009,84.9,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2010,85.1,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2011,85.2,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2012,85.2,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2013,85.4,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2014,85.8,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2015,85.2,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2016,85.8,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2017,85.6,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2018,85.8,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2019,86.1,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2020,85.2,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2021,85.7,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2022,85.6,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2023,86.0,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2024,86.3,0
Veneto,LIFEEXP0F,Life expectancy at birth - females,2024,86.4,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2025,86.4,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2026,86.5,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2027,86.5,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2028,86.6,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2029,86.6,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2030,86.6,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2031,86.7,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2032,86.8,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2033,86.9,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2034,87.0,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2035,87.1,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2036,87.2,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2037,87.3,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2038,87.4,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2039,87.5,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2040,87.6,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2041,87.6,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2042,87.7,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2043,87.8,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2044,87.9,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2045,88.0,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2046,88.1,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2047,88.1,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2048,88.2,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2049,88.3,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2050,88.4,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2051,88.4,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2052,88.5,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2053,88.6,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2054,88.6,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2055,88.7,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2056,88.8,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2057,88.8,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2058,88.9,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2059,89.0,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2060,89.0,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2061,89.1,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2062,89.2,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2063,89.2,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2064,89.3,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2065,89.3,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2066,89.4,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2067,89.4,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2068,89.5,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2069,89.5,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2070,89.6,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2071,89.7,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2072,89.7,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2073,89.8,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2074,89.8,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2075,89.9,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2076,89.9,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2077,89.9,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2078,90.0,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2079,90.0,1
Veneto,LIFEEXP0F,Life expectancy at birth - females,2080,90.1,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2002,77.4,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2003,77.6,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2004,78.2,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2005,78.4,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2006,78.8,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2007,79.0,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2008,79.0,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2009,79.5,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2010,79.8,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2011,80.1,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2012,80.1,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2013,80.5,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2014,80.7,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2015,80.6,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2016,81.0,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2017,81.2,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2018,81.4,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2019,81.7,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2020,80.7,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2021,81.1,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2022,81.3,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2023,81.7,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2024,82.2,0
Veneto,LIFEEXP0M,Life expectancy at birth - males,2024,82.6,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2025,82.7,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2026,82.8,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2027,82.9,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2028,83.0,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2029,83.1,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2030,83.2,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2031,83.3,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2032,83.4,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2033,83.5,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2034,83.6,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2035,83.6,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2036,83.7,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2037,83.8,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2038,84.0,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2039,84.1,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2040,84.2,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2041,84.4,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2042,84.5,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2043,84.6,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2044,84.8,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2045,84.9,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2046,85.0,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2047,85.1,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2048,85.3,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2049,85.4,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2050,85.5,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2051,85.6,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2052,85.7,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2053,85.8,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2054,85.9,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2055,86.0,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2056,86.1,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2057,86.2,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2058,86.2,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2059,86.3,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2060,86.4,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2061,86.5,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2062,86.5,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2063,86.6,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2064,86.7,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2065,86.7,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2066,86.8,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2067,86.9,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2068,86.9,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2069,87.0,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2070,87.0,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2071,87.0,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2072,87.1,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2073,87.1,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2074,87.2,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2075,87.2,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2076,87.2,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2077,87.2,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2078,87.3,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2079,87.3,1
Veneto,LIFEEXP0M,Life expectancy at birth - males,2080,87.3,1
Veneto,LIFEEXP0T,Life expectancy at birth - total,2002,80.5,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2003,80.6,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2004,81.2,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2005,81.3,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2006,81.7,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2007,81.8,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2008,81.8,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2009,82.1,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2010,82.4,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2011,82.6,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2012,82.6,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2013,82.9,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2014,83.2,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2015,82.9,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2016,83.4,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2017,83.4,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2018,83.6,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2019,83.8,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2020,82.9,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2021,83.3,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2022,83.4,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2023,83.8,0
Veneto,LIFEEXP0T,Life expectancy at birth - total,2024,84.2,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2002,21.4,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2003,21.3,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2004,21.8,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2005,21.8,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2006,22.1,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2007,22.0,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2008,22.1,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2009,22.2,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2010,22.3,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2011,22.4,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2012,22.4,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2013,22.6,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2014,22.9,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2015,22.4,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2016,22.9,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2017,22.7,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2018,22.9,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2019,23.1,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2020,22.2,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2021,22.7,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2022,22.5,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2023,23.0,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2024,23.3,0
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2024,23.3,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2025,23.3,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2026,23.4,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2027,23.4,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2028,23.4,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2029,23.5,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2030,23.5,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2031,23.5,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2032,23.6,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2033,23.7,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2034,23.8,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2035,23.8,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2036,23.9,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2037,24.0,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2038,24.1,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2039,24.1,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2040,24.2,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2041,24.3,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2042,24.4,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2043,24.4,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2044,24.5,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2045,24.6,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2046,24.6,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2047,24.7,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2048,24.7,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2049,24.8,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2050,24.9,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2051,24.9,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2052,25.0,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2053,25.0,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2054,25.1,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2055,25.1,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2056,25.2,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2057,25.2,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2058,25.3,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2059,25.3,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2060,25.4,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2061,25.4,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2062,25.5,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2063,25.5,1
Veneto,LIFEEXP65F,Life expectancy at 65 - females,2064,25.6,1
